produc_id,product_name,cat_id,netto,brutto,accessories
AIRCOR60345,ZEN G 2000 A,181,2636.0,3242.28,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083"
AIRCOR60350,ZEN G 2000 E,181,3699.0,4549.77,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083"
AIRCOR60355,ZEN G 2000 P (3R - 60/40),181,3281.0,4035.63,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083,AIRCME36030,AIRCME36030"
AIRCOR60360,ZEN G 2000 P (2R - 80/60),181,3014.0,3707.22,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083,AIRCME36030,AIRCME36030"
AIRCOR60365,ZEN G 2500 A,181,2975.0,3659.25,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083"
AIRCOR60370,ZEN G 2500 E,181,4343.0,5341.89,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083"
AIRCOR60375,ZEN G 2500 P (3R - 60/40),181,3930.0,4833.9,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083,AIRCME36030,AIRCME36030"
AIRCOR60380,ZEN G 2500 P (2R - 80/60),181,3540.0,4354.2,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083,AIRCME36030,AIRCME36030"
AIRCOR60605,ZEN M 1000 A,182,1646.0,2024.58,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083"
AIRCOR60610,ZEN M 1000 E,182,2273.0,2795.79,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083"
AIRCOR60615,ZEN M 1000 P (3R - 60/40),182,2086.0,2565.78,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083,AIRCME36030,AIRCME36030"
AIRCOR60620,ZEN M 1000 P (2R - 80/60),182,1932.0,2376.36,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083,AIRCME36030,AIRCME36030"
AIRCOR60625,ZEN M 1500 A,182,2005.0,2466.15,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083"
AIRCOR60630,ZEN M 1500 E,182,2742.0,3372.66,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083"
AIRCOR60635,ZEN M 1500 P (3R - 60/40),182,2506.0,3082.38,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083,AIRCME36030,AIRCME36030"
AIRCOR60640,ZEN M 1500 P (2R - 80/60),182,2330.0,2865.9,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083,AIRCME36030,AIRCME36030"
AIRCOR60645,ZEN M 2000 A,182,2618.0,3220.14,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083"
AIRCOR60650,ZEN M 2000 E,182,3406.0,4189.38,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083"
AIRCOR60655,ZEN M 2000 P (3R - 60/40),182,3265.0,4015.95,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083,AIRCME36030,AIRCME36030"
AIRCOR60660,ZEN M 2000 P (2R - 80/60),182,2999.0,3688.77,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083,AIRCME36030,AIRCME36030"
AIRCOR60665,ZEN M 2500 A,182,2940.0,3616.2,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083"
AIRCOR60670,ZEN M 2500 E,182,3958.0,4868.34,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083"
AIRCOR60675,ZEN M 2500 P (3R - 60/40),182,3897.0,4793.31,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083,AIRCME36030,AIRCME36030"
AIRCOR60680,ZEN M 2500 P (2R - 80/60),182,3505.0,4311.15,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06120,AIRSEC06120,AIRSEC06083,AIRSEC06083,AIRCME36030,AIRCME36030"
AIRCOR43385,IECG 1500 A,185,2570.0,3161.1,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43390,IECG 1500 E,185,3322.0,4086.06,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43395,IECG 1500 P (3R - 60/40),185,2889.0,3553.47,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43400,IECG 1500 P (2R - 80/60),185,2821.0,3469.83,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43405,IECG 2000 A,185,3199.0,3934.77,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43410,IECG 2000 E,185,4271.0,5253.33,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43415,IECG 2000 P (3R - 60/40),185,3617.0,4448.91,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43420,IECG 2000 P (2R - 80/60),185,3496.0,4300.08,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43425,IECG 2500 A,185,3729.0,4586.67,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43430,IECG 2500 E,185,5102.0,6275.46,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43435,IECG 2500 P (3R - 60/40),185,4374.0,5380.02,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43440,IECG 2500 P (2R - 80/60),185,4211.0,5179.53,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43305,IG 1500 A,186,2346.0,2885.58,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43310,IG 1500 E,186,3083.0,3792.09,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43315,IG 1500 P (3R - 60/40),186,2665.0,3277.95,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43320,IG 1500 P (2R - 80/60),186,2601.0,3199.23,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43325,IG 2000 A,186,2832.0,3483.36,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43330,IG 2000 E,186,3809.0,4685.07,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43335,IG 2000 P (3R - 60/40),186,3243.0,3988.89,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43340,IG 2000 P (2R - 80/60),186,3133.0,3853.59,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43345,IG 2500 A,186,3276.0,4029.48,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43350,IG 2500 E,186,4554.0,5601.42,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43355,IG 2500 P (3R - 60/40),186,3901.0,4798.23,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43360,IG 2500 P (2R - 80/60),186,3749.0,4611.27,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43505,IM 1500 A,187,2233.0,2746.59,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43510,IM 1500 E,187,2959.0,3639.57,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43515,IM 1500 P (3R - 60/40),187,2559.0,3147.57,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43520,IM 1500 P (2R - 80/60),187,2491.0,3063.93,"AIRSEC99040,AIRSEC99040,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43525,IM 2000 A,187,2687.0,3305.01,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43530,IM 2000 E,187,3503.0,4308.69,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43535,IM 2000 P (3R - 60/40),187,3111.0,3826.53,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43540,IM 2000 P (2R - 80/60),187,2992.0,3680.16,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43545,IM 2500 A,187,3140.0,3862.2,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43550,IM 2500 E,187,4158.0,5114.34,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,TERCCO33600,TERCCO33600,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020"
AIRCOR43555,IM 2500 P (3R - 60/40),187,3791.0,4662.93,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR43560,IM 2500 P (2R - 80/60),187,3628.0,4462.44,"AIRSEC99041,AIRSEC99041,TERCCO33180,TERCCO33180,AIRCON12005,AIRCON12005,VERCCO33605,VERCCO33605,VARCCO99010,VARCCO99010,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,AIRCME36030,AIRCME36030"
AIRCOR67165,RCECG 1000 A,189,1785.0,2195.55,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67170,RCECG 1500 A,189,2236.0,2750.28,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67175,RCECG 2000 A,189,2935.0,3610.05,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67180,RCECG 2500 A,189,3415.0,4200.45,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67145,RCECM 1000 A,190,1556.0,1913.88,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67150,RCECM 1500 A,190,2005.0,2466.15,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67155,RCECM 2000 A,190,2480.0,3050.4,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67160,RCECM 2500 A,190,2957.0,3637.11,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67125,RCG 1000 A,191,1562.0,1921.26,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67130,RCG 1500 A,191,1947.0,2394.81,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67135,RCG 2000 A,191,2471.0,3039.33,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67140,RCG 2500 A,191,2874.0,3535.02,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67105,RCM 1000 A,192,1389.0,1708.47,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67110,RCM 1500 A,192,1754.0,2157.42,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67115,RCM 2000 A,192,2143.0,2635.89,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR67120,RCM 2500 A,192,2539.0,3122.97,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GEBTAI21020,GEBTAI21020,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005,AIRSEC06095,AIRSEC06095"
AIRCOR42405,ROTO ECG 1000 A,194,4506.0,5542.38,"AIRCON12005,AIRCON12005,CAICCO18010,CAICCO18010,CAICCO18005,CAICCO18005,VERCCO33605,VERCCO33605,VARSIL09030,VARSIL09030,GRISEC06010,GRISEC06010,GRISEC06005,GRISEC06005"
